client_id,rate
c00029531,0.05097189231221333
c00055636,0.04897910163602779
c00068475,0.04595545373274886
c00089184,0.0602817685754002
c00091299,0.06555381842659544
c00107911,0.06036368287320409
c00108395,0.06523171105939082
c00115682,0.05098850630235861
c00116652,0.05098850630235861
c00120284,0.06679794141675084
c00120293,0.0850314809953533
c00135296,0.07006010804230389
c00137987,0.050938664331922755
c00154867,0.055635137438879406
c00155793,0.055635137438879406
c00156195,0.048471980017553734
c00157768,0.050938664331922755
c00172159,0.05574694093380163
c00177390,0.050938664331922755
c00179477,0.08091857915561736
c00180939,0.04595545373274886
c00183214,0.05855686887119747
c00183529,0.05098850630235861
c00191049,0.05098850630235861
c00193391,0.050938664331922755
c00211463,0.0850314809953533
c00214291,0.06521509975423459
c00217825,0.07680567731588141
c00225661,0.07366720877420979
c00291796,0.05096358531714068
c00294554,0.06571822403977402
c00295548,0.0850314809953533
c00295904,0.07680567731588141
c00298646,0.0850314809953533
c00299242,0.06476254750948238
c00300712,0.06052430717233125
c00313535,0.0850314809953533
c00315408,0.05095527832206804
c00323505,0.0602817685754002
c00333959,0.05098850630235861
c00334249,0.0850314809953533
c00334817,0.05098850630235861
c00336613,0.04595545373274886
c00337040,0.06013434439545476
c00356265,0.06800999364885596
c00357506,0.06336695661304996
c00382956,0.050938664331922755
c00390903,0.0850314809953533
c00393920,0.0646056961795565
c00401687,0.05098850630235861
c00410670,0.04998029918743263
c00412009,0.05098850630235861
c00422479,0.06555381842659544
c00423786,0.0850314809953533
c00424072,0.06521509975423459
c00438848,0.0627484341648174
c00444499,0.05098850630235861
c00445484,0.0850314809953533
c00449475,0.05098850630235861
c00452979,0.021945193390720624
c00465784,0.05448739324273839
c00467401,0.06521509975423459
c00473035,0.05098850630235861
c00503813,0.0850314809953533
c00509838,0.0627403207119914
c00516761,0.06521509975423459
c00518945,0.05098850630235861
c00523572,0.05098850630235861
c00532485,0.058954159679251404
c00535214,0.06233616453335685
c00553254,0.061383114828092514
c00560010,0.0850314809953533
c00571575,0.0850314809953533
c00578452,0.05670018986473737
c00587377,0.03723788864786696
c00587582,0.07680567731588141
c00596864,0.05098850630235861
c00598175,0.05098850630235861
c00599772,0.05098850630235861
c00606043,0.06233616453335685
c00616301,0.05996871055931767
c00636383,0.05098850630235861
c00638804,0.0602817685754002
c00648131,0.07265662478537675
c00648948,0.07265662478537675
c00649722,0.05503547966605803
c00663131,0.0602817685754002
c00663960,0.056462807856165906
c00665752,0.050938664331922755
c00668654,0.0850314809953533
c00674332,0.06555381842659544
c00674729,0.06800999364885596
c00694656,0.03723788864786696
c00711670,0.07680567731588141
c00712402,0.06521509975423459
c00720013,0.0850314809953533
c00748416,0.07680567731588141
c00752162,0.021945193390720624
c00759628,0.048471980017553734
c00767985,0.0850314809953533
c00775929,0.06065848034348692
c00782002,0.048471980017553734
c00809905,0.04595545373274886
c00813674,0.050938664331922755
c00818935,0.057954451318480635
c00822467,0.06555381842659544
c00826618,0.05098850630235861
c00827581,0.05098850630235861
c00829903,0.050938664331922755
c00832225,0.050938664331922755
c00833036,0.07680567731588141
c00835719,0.05098850630235861
c00835791,0.05098850630235861
c00841936,0.06521509975423459
c00844049,0.050938664331922755
c00853374,0.050938664331922755
c00854996,0.06521509975423459
c00858787,0.0850314809953533
c00858790,0.04595545373274886
c00859350,0.021945193390720624
c00863537,0.03776325344952796
c00867778,0.05098850630235861
c00869529,0.05098850630235861
c00874691,0.06521509975423459
c00877092,0.04595545373274886
c00877979,0.0602817685754002
c00890618,0.0850314809953533
c00893802,0.04595545373274886
c00923395,0.05098850630235861
c00941015,0.05098850630235861
c00949218,0.06521509975423459
c00954554,0.0850314809953533
c00955048,0.03776325344952796
c00963553,0.07512329037479396
c00969915,0.05098850630235861
c00973177,0.0850314809953533
c00977627,0.05098850630235861
c00978232,0.060715070500357106
c00992667,0.05098850630235861
c01005824,0.05098850630235861
c01007264,0.05098850630235861
c01011825,0.06555381842659544
c01014842,0.0850314809953533
c01015052,0.07006010804230389
c01018033,0.06521509975423459
c01025283,0.0602817685754002
c01027380,0.0850314809953533
c01029221,0.03776325344952796
c01045851,0.05098850630235861
c01049380,0.0602817685754002
c01056340,0.05098850630235861
c01084995,0.06521509975423459
c01101446,0.05098850630235861
c01104249,0.0850314809953533
c01112366,0.0850314809953533
c01112983,0.05098850630235861
c01126511,0.07368382276435508
c01131603,0.055610216453661473
c01151909,0.05098850630235861
c01162122,0.021945193390720624
c01164021,0.05098850630235861
c01165820,0.05096358531714068
c01166714,0.059832628712775955
c01175617,0.0850314809953533
c01176444,0.050978537908271435
c01177833,0.06763760389826924
c01178810,0.0850314809953533
c01198107,0.06233616453335685
c01227485,0.06413549904640543
c01228024,0.04595545373274886
c01233154,0.0850314809953533
c01243980,0.052328347096764996
c01244640,0.07680567731588141
c01252265,0.04595545373274886
c01253711,0.05098850630235861
c01262844,0.0602817685754002
c01266614,0.07680567731588141
c01276241,0.06233616453335685
c01280142,0.0850314809953533
c01287929,0.0850314809953533
c01294772,0.06521509975423459
c01302376,0.021945193390720624
c01309708,0.06521509975423459
c01320499,0.06555381842659544
c01330605,0.06521509975423459
c01337228,0.06405193167870467
c01339073,0.050938664331922755
c01387757,0.05965575369556586
c01390273,0.0602817685754002
c01393127,0.07680567731588141
c01419273,0.06521509975423459
c01429325,0.050938664331922755
c01433560,0.06071946908831712
c01436625,0.021945193390720624
c01438080,0.04888551032369571
c01438514,0.04595545373274886
c01464307,0.0602817685754002
c01471470,0.0850314809953533
c01471702,0.05098850630235861
c01475613,0.05098850630235861
c01478695,0.06521509975423459
c01495048,0.0850314809953533
c01508709,0.021945193390720624
c01525151,0.0602817685754002
c01529026,0.04595545373274886
c01542104,0.0850314809953533
c01549335,0.05098850630235861
c01550895,0.04761652393247349
c01552311,0.05098850630235861
c01561419,0.06521509975423459
c01568574,0.05098850630235861
c01581894,0.049022511012464076
c01608897,0.05098850630235861
c01610277,0.06521509975423459
c01610798,0.0581018030282966
c01618200,0.05662910743756716
c01629474,0.05098850630235861
c01632083,0.050938664331922755
c01642659,0.06521509975423459
c01644836,0.050938664331922755
c01655775,0.06800999364885596
c01657159,0.056238861593793044
c01659500,0.050938664331922755
c01667232,0.0602817685754002
c01690845,0.05098850630235861
c01691551,0.07680567731588141
c01696084,0.0850314809953533
c01697937,0.05098850630235861
c01701977,0.0850314809953533
c01702350,0.0602817685754002
c01715484,0.050938664331922755
c01717873,0.05098850630235861
c01731371,0.06521509975423459
c01753796,0.05098850630235861
c01757104,0.03723788864786696
c01775568,0.04435095889072536
c01778046,0.05098850630235861
c01781741,0.05098850630235861
c01789629,0.04595545373274886
c01813854,0.050938664331922755
c01815393,0.05098850630235861
c01823446,0.05098850630235861
c01841929,0.05098850630235861
c01863045,0.05333300656549907
c01867981,0.06521509975423459
c01870509,0.0850314809953533
c01871767,0.05408626039337248
c01876879,0.050938664331922755
c01901558,0.049190105852455965
c01908983,0.0850314809953533
c01927248,0.0662204073773804
c01940115,0.0850314809953533
c01951437,0.0602817685754002
c01952774,0.05098850630235861
c01954099,0.07050604600008899
c01971056,0.050938664331922755
c01993336,0.03776325344952796
c02005208,0.05644905230694582
c02007116,0.04595545373274886
c02025544,0.021945193390720624
c02029013,0.050938664331922755
c02038559,0.05098850630235861
c02039950,0.04595545373274886
c02044777,0.0602817685754002
c02048638,0.05098850630235861
c02052581,0.04696969696969697
c02067682,0.07006010804230389
c02118818,0.04696969696969697
c02119821,0.05274038964004844
c02143335,0.050938664331922755
c02144467,0.07368382276435508
c02149785,0.05098850630235861
c02158500,0.05098850630235861
c02174057,0.058828458210664465
c02176740,0.05098850630235861
c02183129,0.05098850630235861
c02187955,0.06151500742146899
c02194543,0.0850314809953533
c02197421,0.06555381842659544
c02200509,0.04761652393247349
c02206115,0.07680567731588141
c02206242,0.050938664331922755
c02208799,0.05098850630235861
c02224594,0.04595545373274886
c02225174,0.06521509975423459
c02226005,0.04696969696969697
c02232051,0.0850314809953533
c02242552,0.05723313826498969
c02243264,0.04595545373274886
c02249466,0.0850314809953533
c02262781,0.050938664331922755
c02264038,0.0850314809953533
c02273906,0.0850314809953533
c02287015,0.06521509975423459
c02290346,0.06521509975423459
c02295272,0.06521509975423459
c02300243,0.06521509975423459
c02308317,0.05098850630235861
c02313124,0.021945193390720624
c02328119,0.054606188922999344
c02340567,0.06521509975423459
c02341506,0.0574134616203639
c02352273,0.050938664331922755
c02357626,0.06555381842659544
c02379755,0.033950323561734747
c02389430,0.0850314809953533
c02395815,0.06555381842659544
c02405918,0.06063245153724557
c02413073,0.05098850630235861
c02413847,0.05098850630235861
c02425944,0.0602817685754002
c02426307,0.0850314809953533
c02427173,0.05098850630235861
c02428396,0.0562617576981462
c02429523,0.033950323561734747
c02440994,0.03776325344952796
c02443671,0.05498865472036352
c02459722,0.05098850630235861
c02460175,0.05098850630235861
c02471389,0.06555381842659544
c02475355,0.050938664331922755
c02482667,0.07680567731588141
c02487668,0.07680567731588141
c02490100,0.05098850630235861
c02501759,0.0850314809953533
c02504130,0.05949924997560728
c02517306,0.05468587442340091
c02522989,0.06521509975423459
c02526560,0.05097189231221333
c02539138,0.0850314809953533
c02539197,0.04595545373274886
c02542344,0.0602817685754002
c02551979,0.05903343432650373
c02565191,0.06521509975423459
c02578896,0.04696969696969697
c02579902,0.0602817685754002
c02580857,0.06233616453335685
c02590597,0.0850314809953533
c02598843,0.0850314809953533
c02599005,0.05098850630235861
c02612113,0.06800999364885596
c02613211,0.059078963375618194
c02633674,0.0627484341648174
c02635358,0.0850314809953533
c02636067,0.04595545373274886
c02636662,0.05098850630235861
c02639194,0.050938664331922755
c02642907,0.04696969696969697
c02650788,0.061470110584370415
c02650993,0.05098850630235861
c02653032,0.06521509975423459
c02654402,0.06806136889675113
c02667553,0.060612514749071235
c02670940,0.0850314809953533
c02673313,0.05098850630235861
c02681650,0.050938664331922755
c02693700,0.0850314809953533
c02722668,0.06798507266363803
c02727449,0.05098850630235861
c02737333,0.050938664331922755
c02759908,0.05098850630235861
c02760229,0.06192621230167833
c02770094,0.07240783548236868
c02778799,0.021945193390720624
c02789137,0.06521509975423459
c02790606,0.05098850630235861
c02797008,0.05558527674349173
c02803752,0.05098850630235861
c02805010,0.05098850630235861
c02808431,0.0850314809953533
c02847396,0.07006010804230389
c02851486,0.05098850630235861
c02853231,0.05098850630235861
c02862602,0.05098850630235861
c02864901,0.06706174836050356
c02866010,0.06110288013013931
c02874836,0.06521509975423459
c02875736,0.06555381842659544
c02889952,0.04595545373274886
c02892165,0.06274744099348224
c02897700,0.06521509975423459
c02903251,0.056878702520376696
c02913998,0.050938664331922755
c02925417,0.06521509975423459
c02928178,0.06800999364885596
c02929868,0.06243923194122198
c02938903,0.05098850630235861
c02948776,0.04595545373274886
c02950538,0.07512329037479396
c02970429,0.06194770953323369
c02979306,0.050938664331922755
c02989611,0.0602817685754002
c02995114,0.050938664331922755
c02996461,0.0602817685754002
c02997214,0.04750291018050701
c02998007,0.05098850630235861
c03006804,0.05098850630235861
c03008002,0.05098850630235861
c03030694,0.0850314809953533
c03031803,0.05573070411965061
c03032105,0.06909110638469003
c03037746,0.05098850630235861
c03039399,0.060281768575400206
c03048239,0.055635137438879406
c03071347,0.0850314809953533
c03084576,0.04332136644494146
c03087096,0.04595545373274886
c03092101,0.050938664331922755
c03099172,0.07680567731588141
c03102838,0.07680567731588141
c03122428,0.04595545373274886
c03126254,0.050938664331922755
c03132954,0.058828458210664465
c03135138,0.0571081957161279
c03137468,0.05098850630235861
c03146517,0.05098850630235861
c03147210,0.06092618754745359
c03154874,0.05098850630235861
c03167448,0.050938664331922755
c03172050,0.06521509975423459
c03175563,0.05098850630235861
c03178438,0.06521509975423459
c03192960,0.04595545373274886
c03194259,0.0602817685754002
c03194578,0.06473482578053545
c03195900,0.050938664331922755
c03195987,0.05950500232731345
c03203842,0.05098850630235861
c03210891,0.07006010804230389
c03212663,0.049267389153293664
c03220112,0.05626398315730348
c03227524,0.04595545373274886
c03240860,0.06521509975423459
c03247420,0.06231955054321156
c03256623,0.0602817685754002
c03276527,0.050938664331922755
c03278364,0.0623278575382842
c03284352,0.06521509975423459
c03285665,0.059755887755470395
c03302222,0.050938664331922755
c03306331,0.07680567731588141
c03311117,0.07680567731588141
c03314024,0.07842602058164706
c03320835,0.05237533573991077
c03321218,0.05098850630235861
c03322163,0.050938664331922755
c03341710,0.0850314809953533
c03349644,0.050938664331922755
c03351541,0.050938664331922755
c03358014,0.05098850630235861
c03373249,0.0850314809953533
c03373422,0.0655135843848992
c03376397,0.06068672874303344
c03400179,0.0850314809953533
c03401924,0.05945085610523671
c03404611,0.05098850630235861
c03414909,0.04595545373274886
c03415716,0.06731639057485117
c03417665,0.056015417044917644
c03418452,0.07006010804230389
c03420354,0.07006010804230389
c03423476,0.021945193390720624
c03443177,0.06521509975423459
c03446900,0.0850314809953533
c03453495,0.05098850630235861
c03463672,0.06521509975423459
c03468842,0.06521509975423459
c03471781,0.0602817685754002
c03476305,0.05098850630235861
c03494809,0.0850314809953533
c03498851,0.0850314809953533
c03499473,0.04595545373274886
c03510254,0.0602817685754002
c03519983,0.0627484341648174
c03522355,0.06729879493063515
c03529902,0.06521509975423459
c03533008,0.06521509975423459
c03544548,0.06521509975423459
c03549627,0.07680567731588141
c03551027,0.06555381842659544
c03556014,0.0850314809953533
c03560790,0.0850314809953533
c03571895,0.06048213043980718
c03577587,0.059120822985212686
c03589346,0.06139736722244063
c03591755,0.04957710099594999
c03602371,0.0602817685754002
c03606012,0.05098850630235861
c03612329,0.0850314809953533
c03622136,0.0850314809953533
c03632672,0.05098850630235861
c03653948,0.0850314809953533
c03654923,0.06265603394594857
c03655953,0.04696969696969697
c03656580,0.05098850630235861
c03658171,0.05098850630235861
c03666139,0.05779710124095755
c03667135,0.06521509975423459
c03673257,0.0602817685754002
c03678675,0.0602817685754002
c03695999,0.0850314809953533
c03698749,0.06862047285904917
c03705862,0.06521509975423459
c03707758,0.0605691941709176
c03708493,0.05098850630235861
c03718285,0.0602817685754002
c03725205,0.06521509975423459
c03726837,0.04595545373274886
c03741513,0.07512329037479396
c03741950,0.0850314809953533
c03747354,0.05098850630235861
c03787699,0.050938664331922755
c03794295,0.06555381842659544
c03813747,0.07680567731588141
c03815259,0.05668748623761965
c03818049,0.045569595856898536
c03820497,0.05098850630235861
c03823716,0.05098850630235861
c03824566,0.06521509975423459
c03828767,0.0602817685754002
c03839864,0.05098850630235861
c03842027,0.055635137438879406
c03842177,0.0602817685754002
c03849410,0.06800999364885596
c03852281,0.06267394459868711
c03854474,0.05732024036680979
c03873338,0.0602817685754002
c03875194,0.0602817685754002
c03877908,0.06051493349866574
c03897862,0.050938664331922755
c03898688,0.0606879206599081
c03901247,0.050938664331922755
c03911674,0.048471980017553734
c03912502,0.050938664331922755
c03916499,0.05098850630235861
c03916923,0.050938664331922755
c03925062,0.0701761164416627
c03927140,0.05098850630235861
c03933464,0.06231955054321156
c03938215,0.03723788864786696
c03941158,0.05098850630235861
c03950508,0.04595545373274886
c03951838,0.05098850630235861
c03954202,0.05098850630235861
c03954488,0.05098850630235861
c03954914,0.05098850630235861
c03955900,0.05098850630235861
c03958078,0.03723788864786696
c03965168,0.07680567731588141
c03967707,0.06187913182462417
c03967738,0.0850314809953533
c03970723,0.05098850630235861
c03981438,0.058940569673263464
c04003122,0.054545154665327604
c04007017,0.06521509975423459
c04020369,0.03542117100998414
c04024958,0.06035883973601754
c04038598,0.06064241993133275
c04040932,0.05701289922207459
c04043142,0.06504646274139685
c04047313,0.0602817685754002
c04049447,0.021945193390720624
c04074291,0.0850314809953533
c04088116,0.050938664331922755
c04099966,0.050938664331922755
c04103163,0.05098850630235861
c04105959,0.06395577645118289
c04109084,0.06521509975423459
c04124402,0.021945193390720624
c04129468,0.0850314809953533
c04145989,0.05098850630235861
c04153738,0.0850314809953533
c04156653,0.0627484341648174
c04161960,0.05885101088989643
c04169520,0.0850314809953533
c04175246,0.07680567731588141
c04176845,0.06800999364885596
c04177356,0.050938664331922755
c04184713,0.06826391180497184
c04195614,0.0627484341648174
c04225789,0.06798507266363803
c04246394,0.0850314809953533
c04255000,0.057184014484386335
c04260299,0.03723788864786696
c04262021,0.0850314809953533
c04270251,0.06521509975423459
c04271416,0.06800999364885596
c04282738,0.0602817685754002
c04290311,0.06521509975423459
c04295653,0.059239569142234
c04297510,0.0850314809953533
c04307619,0.05098850630235861
c04308168,0.050938664331922755
c04309936,0.05098850630235861
c04310665,0.0850314809953533
c04326519,0.05098850630235861
c04326732,0.05098850630235861
c04328048,0.06521509975423459
c04333020,0.0602817685754002
c04334615,0.06521509975423459
c04339965,0.05098850630235861
c04340806,0.0850314809953533
c04341264,0.04696969696969697
c04349879,0.05098850630235861
c04355465,0.06541716970696142
c04373664,0.05098850630235861
c04378741,0.05098850630235861
c04383211,0.07680567731588141
c04384019,0.05098850630235861
c04386448,0.055815186327850125
c04392882,0.06369435315729507
c04396037,0.05098850630235861
c04398705,0.05098850630235861
c04407198,0.05098850630235861
c04409161,0.05098850630235861
c04411301,0.05098850630235861
c04411894,0.06521509975423459
c04424567,0.050938664331922755
c04425388,0.04595545373274886
c04449393,0.07680567731588141
c04453105,0.05098850630235861
c04453938,0.050938664331922755
c04456976,0.06555381842659544
c04457126,0.0602817685754002
c04460923,0.0602817685754002
c04465307,0.0602817685754002
c04477766,0.0850314809953533
c04479349,0.0602817685754002
c04493932,0.05098850630235861
c04509051,0.0850314809953533
c04516569,0.05412823500869645
c04517247,0.04595545373274886
c04525029,0.0645091773548565
c04525837,0.06521509975423459
c04530911,0.06521509975423459
c04577000,0.050938664331922755
c04585633,0.05098850630235861
c04590468,0.06521509975423459
c04596279,0.06521509975423459
c04597124,0.0602817685754002
c04618715,0.04595545373274886
c04619130,0.060944063063055866
c04620334,0.04595545373274886
c04623731,0.07006010804230389
c04654679,0.05620698534190823
c04661096,0.0850314809953533
c04671088,0.04595545373274886
c04677837,0.05794599251453084
c04688638,0.07680567731588141
c04689514,0.05921654166536717
c04695215,0.05098850630235861
c04702934,0.05098850630235861
c04703192,0.06521509975423459
c04708986,0.0850314809953533
c04722739,0.04696969696969697
c04747426,0.0581018030282966
c04751026,0.05937741988141313
c04753665,0.05787007706033882
c04760465,0.055635410677707546
c04778089,0.06521509975423459
c04798536,0.059618243924953365
c04800435,0.05098850630235861
c04811878,0.060012215413663354
c04824109,0.056659206894934665
c04825863,0.04411319747511279
c04836248,0.06555381842659544
c04843924,0.07314165225068207
c04846092,0.0850314809953533
c04849165,0.07680567731588141
c04858073,0.05098850630235861
c04868182,0.05098850630235861
c04870538,0.06521509975423459
c04879564,0.06661254670154527
c04884019,0.0602817685754002
c04885152,0.05098850630235861
c04885813,0.04595545373274886
c04899081,0.0602817685754002
c04903276,0.05148917660188128
c04906870,0.06548655375145465
c04925469,0.0850314809953533
c04944401,0.05098850630235861
c04950953,0.06627058422265766
c04956412,0.05098850630235861
c04972007,0.04595545373274886
c04985604,0.05098850630235861
c04989358,0.07680567731588141
c04992014,0.05098850630235861
c04994980,0.0602817685754002
c05011114,0.07680567731588141
c05024637,0.07368382276435508
c05031282,0.0850314809953533
c05031340,0.0602817685754002
c05032179,0.05526211795628575
c05036185,0.05098850630235861
c05073939,0.0850314809953533
c05074721,0.0850314809953533
c05087706,0.050938664331922755
c05098300,0.0850314809953533
c05104315,0.057884158894483
c05106886,0.050938664331922755
c05119301,0.050938664331922755
c05120166,0.0850314809953533
c05125865,0.0602817685754002
c05136333,0.06521509975423459
c05142424,0.05098850630235861
c05147707,0.021945193390720624
c05149445,0.05098850630235861
c05158377,0.055635137438879406
c05159189,0.06521509975423459
c05161705,0.07334496619330945
c05163197,0.05098850630235861
c05177298,0.04595545373274886
c05180960,0.05098850630235861
c05185354,0.05098850630235861
c05189196,0.05098850630235861
c05191622,0.06555381842659544
c05206179,0.05902103019531325
c05208849,0.05095112482453172
c05209695,0.0850314809953533
c05211450,0.0850314809953533
c05215286,0.05098850630235861
c05228488,0.06521509975423459
c05231385,0.05098850630235861
c05233132,0.0850314809953533
c05242826,0.05558527674349173
c05249446,0.0850314809953533
c05257426,0.06138056552431513
c05260967,0.04595545373274886
c05271301,0.05098850630235861
c05280585,0.06521509975423459
c05289723,0.06521509975423459
c05290407,0.03723788864786696
c05300813,0.07006010804230389
c05307599,0.0850314809953533
c05311838,0.06521509975423459
c05340645,0.05098850630235861
c05341124,0.05098850630235861
c05349736,0.05098850630235861
c05354496,0.05583548122842904
c05354724,0.06555381842659544
c05367096,0.0850314809953533
c05371042,0.0850314809953533
c05377086,0.04595545373274886
c05388032,0.06707836235064883
c05392430,0.05098850630235861
c05394126,0.05098850630235861
c05413225,0.05098850630235861
c05427017,0.03723788864786696
c05435302,0.06521509975423459
c05441835,0.05098850630235861
c05444525,0.0746839543930891
c05448251,0.06521509975423459
c05452120,0.0850314809953533
c05461297,0.05098850630235861
c05463877,0.06396083305691494
c05474927,0.05098850630235861
c05483369,0.05098850630235861
c05484940,0.05098850630235861
c05486540,0.05098850630235861
c05494075,0.05098850630235861
c05497421,0.050938664331922755
c05500252,0.05098850630235861
c05502401,0.06521509975423459
c05502537,0.07006010804230389
c05508633,0.0850314809953533
c05519636,0.0602817685754002
c05524211,0.04437587987594328
c05527749,0.05098850630235861
c05540690,0.05098850630235861
c05541146,0.0850314809953533
c05549729,0.07680567731588141
c05550124,0.06233616453335685
c05551857,0.06798507266363803
c05554568,0.0602817685754002
c05554780,0.04595545373274886
c05555201,0.05098850630235861
c05560130,0.0850314809953533
c05573099,0.05098850630235861
c05573396,0.06707836235064883
c05574547,0.021945193390720624
c05585972,0.05738206922307717
c05592614,0.05573070411965061
c05598068,0.03776325344952796
c05598217,0.05098850630235861
c05611714,0.07111072542936495
c05613055,0.061201398710257024
c05617516,0.0850314809953533
c05647255,0.05098850630235861
c05648846,0.05865890229610048
c05652799,0.0850314809953533
c05654466,0.055754636079672154
c05676206,0.05098850630235861
c05679263,0.04696969696969697
c05679775,0.0850314809953533
c05692317,0.0850314809953533
c05694033,0.05098850630235861
c05708537,0.04763313792261878
c05711025,0.0850314809953533
c05711370,0.05098850630235861
c05719753,0.05098850630235861
c05719996,0.05098850630235861
c05725716,0.06555381842659544
c05740615,0.05271341681889347
c05741277,0.056564463666183576
c05751203,0.04595545373274886
c05751723,0.044088276489894856
c05753917,0.060281768575400206
c05763783,0.0444147893631621
c05772206,0.0604729019369426
c05773993,0.03723788864786696
c05789444,0.04696969696969697
c05793700,0.0602817685754002
c05805263,0.05326321133322294
c05812655,0.06800999364885596
c05814791,0.04595545373274886
c05826688,0.06798507266363803
c05833456,0.05098850630235861
c05836903,0.04159667119030791
c05836991,0.04595545373274886
c05842489,0.0850314809953533
c05847595,0.05098850630235861
c05854316,0.04595545373274886
c05857742,0.0850314809953533
c05861931,0.06521509975423459
c05871331,0.04595545373274886
c05883970,0.05098850630235861
c05886389,0.06192621230167833
c05897016,0.0540530199297807
c05898020,0.05098850630235861
c05923785,0.07006010804230389
c05928108,0.06521509975423459
c05930995,0.06521509975423459
c05946019,0.0602817685754002
c05958517,0.05098850630235861
c05967124,0.05098850630235861
c05969634,0.055610216453661473
c05971472,0.0850314809953533
c05974605,0.021945193390720624
c05987016,0.04595545373274886
c05990820,0.06555381842659544
c06001565,0.050938664331922755
c06008109,0.05756575847082358
c06015776,0.05098850630235861
c06016692,0.05098850630235861
c06020684,0.04595545373274886
c06021757,0.06707836235064883
c06021930,0.0602817685754002
c06028995,0.04595545373274886
c06032761,0.06521509975423459
c06052418,0.06521509975423459
c06056892,0.050938664331922755
c06060764,0.050938664331922755
c06081758,0.05098850630235861
c06089770,0.021945193390720624
c06091452,0.04595545373274886
c06093523,0.06521509975423459
c06096392,0.0850314809953533
c06097978,0.05976851958970352
c06103712,0.0850314809953533
c06112558,0.07680567731588141
c06116979,0.0602817685754002
c06120879,0.0850314809953533
c06123280,0.05098850630235861
c06136493,0.07680567731588141
c06149453,0.05098850630235861
c06153434,0.0850314809953533
c06159587,0.05963585285773987
c06165488,0.06555381842659544
c06174160,0.06521509975423459
c06182511,0.05848208714983291
c06204833,0.05098850630235861
c06212360,0.04595545373274886
c06238384,0.05098850630235861
c06247458,0.04595545373274886
c06250939,0.05260047526622245
c06251645,0.05098850630235861
c06273127,0.05096358531714068
c06288546,0.05390474300941896
c06295899,0.05098850630235861
c06307327,0.04185935359113841
c06308712,0.0850314809953533
c06311525,0.0850314809953533
c06312313,0.06521509975423459
c06316713,0.07680567731588141
c06320222,0.0850314809953533
c06351207,0.06549346736405108
c06351239,0.04595545373274886
c06360973,0.05098850630235861
c06363783,0.056267103485678156
c06388488,0.05098850630235861
c06393729,0.05829602554089503
c06407964,0.04595545373274886
c06410683,0.07006010804230389
c06410889,0.059120110791270004
c06423854,0.0850314809953533
c06424958,0.05098850630235861
c06445928,0.05098850630235861
c06446232,0.0850314809953533
c06450120,0.0602817685754002
c06455466,0.0850314809953533
c06458486,0.05096358531714068
c06462730,0.0563984863342255
c06466639,0.0850314809953533
c06484319,0.06521509975423459
c06484331,0.06521509975423459
c06489105,0.06283215287437949
c06490522,0.06521509975423459
c06492594,0.05098850630235861
c06545556,0.05914091500501393
c06548806,0.05098850630235861
c06581933,0.050938664331922755
c06582293,0.050938664331922755
c06587941,0.03776325344952796
c06590125,0.05098850630235861
c06591885,0.0602817685754002
c06607159,0.05098850630235861
c06609207,0.050938664331922755
c06625909,0.0602817685754002
c06633071,0.05098850630235861
c06648203,0.050938664331922755
c06652537,0.05098850630235861
c06654551,0.05098850630235861
c06667516,0.0850314809953533
c06669152,0.05098850630235861
c06682606,0.05098850630235861
c06682840,0.0602817685754002
c06690284,0.03776325344952796
c06701742,0.05098850630235861
c06713129,0.06521509975423459
c06713672,0.07529264971097438
c06718053,0.0602817685754002
c06748101,0.05098850630235861
c06760817,0.04696969696969697
c06760940,0.06555381842659544
c06762599,0.0602817685754002
c06763887,0.06521509975423459
c06770654,0.05098850630235861
c06778842,0.050938664331922755
c06786786,0.05098850630235861
c06802443,0.06521509975423459
c06806921,0.0850314809953533
c06809247,0.05098850630235861
c06811370,0.05848291227328205
c06814802,0.03723788864786696
c06818404,0.07680567731588141
c06832722,0.050938664331922755
c06836914,0.0850314809953533
c06839309,0.05098850630235861
c06855463,0.054714758341051536
c06856827,0.05583754783837618
c06869503,0.05098850630235861
c06874575,0.0850314809953533
c06879246,0.048471980017553734
c06919299,0.04305335459066022
c06924008,0.06907862560811685
c06954445,0.07529264971097438
c06981421,0.0850314809953533
c06988198,0.050938664331922755
c06992835,0.05684354924837008
c06998952,0.06233616453335685
c07000086,0.0602817685754002
c07000559,0.0850314809953533
c07003166,0.06521509975423459
c07004061,0.0850314809953533
c07007237,0.05098850630235861
c07011868,0.050938664331922755
c07019193,0.0602817685754002
c07027360,0.05098850630235861
c07030121,0.05098850630235861
c07033899,0.05098850630235861
c07034307,0.050938664331922755
c07036434,0.0850314809953533
c07037366,0.050988506302358606
c07043913,0.06975916198817386
c07074265,0.04595545373274886
